tweet_id,cleaned_text,text,topic,topic_str,topic_sortedc_str
1623804552154849281,Working on a video for next week about ChatGPT. Pretty nuts what it can do. Check this out. #OSR #DnD #ADnD1e #AI #ChatGPT ,Working on a video for next week about ChatGPT. Pretty nuts what it can do. Check this out. #OSR #DnD #ADnD1e #AI #ChatGPT https://t.co/6shJNMSRIx,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1623794544646017024,"Can we trust #ChatGPT and #ArtificialIntelligence to do humans' work?

Developed by the Microsoft-backed OpenAI, the computer program reportedly hit 100M users in January alone and has been called an AI breakthrough. 

But is all the hype overblown?

🧵 (1/5) ","Can we trust #ChatGPT and #ArtificialIntelligence to do humans' work?

Developed by the Microsoft-backed OpenAI, the computer program reportedly hit 100M users in January alone and has been called an AI breakthrough. 

But is all the hype overblown?

🧵 (1/5) https://t.co/KluuOgA2Bn","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1623811417567625217,"The New #ChatGPT (Feb 9th) release is out!

- Turbo model optimized for speed! ⚡️
- Folks on the `Plus` plan will get early access. ","The New #ChatGPT (Feb 9th) release is out!

- Turbo model optimized for speed! ⚡️
- Folks on the `Plus` plan will get early access. https://t.co/7jOpNfuwgj","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1623826509231452161,"As a smart contract developer, you’ll explore ideas more quickly and build them more securely. Web2 devs (30M vs 100K Web3 devs) will ramp up in a heartbeat. Smart contract auditing, a huge bottleneck, will be 99% automated, making everyone in the industry more productive.","As a smart contract developer, you’ll explore ideas more quickly and build them more securely. Web2 devs (30M vs 100K Web3 devs) will ramp up in a heartbeat. Smart contract auditing, a huge bottleneck, will be 99% automated, making everyone in the industry more productive.","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624154717650575360,"An insightful session as we share on what we need to know about technology.
#STEM #technology #ChatGPT #mentordhip. ","An insightful session as we share on what we need to know about technology.
#STEM #technology #ChatGPT #mentordhip. https://t.co/5CgsHLJcnE","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624094555913195521,"For #AndhBhakts, a hug from a cow was ""worth more than Visa gold"".

Even #ChatGPT knew the value of #CowHugDay. 
🤣
#ValentinesDay2023 ","For #AndhBhakts, a hug from a cow was ""worth more than Visa gold"".

Even #ChatGPT knew the value of #CowHugDay. 
🤣
#ValentinesDay2023 https://t.co/xxamjV0b6I","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624149222177005575,"While #OpenAI and its #ChatGPT are making noise in the media, Google is trying to advertise #Bard, #Baidu is preparing to launch its solution very soon which could beat solutions of both OpenAI and Google.","While #OpenAI and its #ChatGPT are making noise in the media, Google is trying to advertise #Bard, #Baidu is preparing to launch its solution very soon which could beat solutions of both OpenAI and Google.","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624105296976019480,#AI like #ChatGPT will help on-ramp millions of builders and innovators to our industry 100x faster than before. ,#AI like #ChatGPT will help on-ramp millions of builders and innovators to our industry 100x faster than before. https://t.co/cr4biPrYKK,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624164261210513413,Babysitting duty in 2023… Bing x AI-powered search to the rescue #bing #chatgpt #microsoft ,Babysitting duty in 2023… Bing x AI-powered search to the rescue #bing #chatgpt #microsoft https://t.co/CYik2CdAiS,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624140702119563453,Who remembers Clippy? I can't think of a better time for it's return 😂 #ClippyGPT #ChatGPT #Microsoft #AI ,Who remembers Clippy? I can't think of a better time for it's return 😂 #ClippyGPT #ChatGPT #Microsoft #AI https://t.co/e8oii7jcUt,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624148562815639582,"The future is here! 

#AI is taking over Realm's Metaverse!

👉 

Brace yourselves for a new era of endless possibilities #chatgpt #openai #AITakeover #Metaverse @ShiLLin_ViLLian   🤖🌌 ","The future is here! 

#AI is taking over Realm's Metaverse!

👉https://t.co/uBWoYdqVRk 

Brace yourselves for a new era of endless possibilities #chatgpt #openai #AITakeover #Metaverse @ShiLLin_ViLLian   🤖🌌 https://t.co/nYPiqqiwEx","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624119132227502086,"🤖#ChatGPT update!🤖

🤑$10,000 in my account that wasn't there yesterday💎💎💎

FULL story how I made money using generative AI / LLM from @OpenAI 

Almost nobody understands the implications of wide use of this tech

$TSLA community my fellow investors PLEASE study the subject ","🤖#ChatGPT update!🤖

🤑$10,000 in my account that wasn't there yesterday💎💎💎

FULL story how I made money using generative AI / LLM from @OpenAI 

Almost nobody understands the implications of wide use of this tech

$TSLA community my fellow investors PLEASE study the subject https://t.co/d08TpRD5Ep","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624117035524292619,"""Even though large-language models often hallucinate, when they’re lucid they sound like they actually understand subjects like economic theory.""
- SFI Miller Scholar Ted Chiang writes about #ChatGPT as a lossy compression #algorithm at @NewYorker:
","""Even though large-language models often hallucinate, when they’re lucid they sound like they actually understand subjects like economic theory.""
- SFI Miller Scholar Ted Chiang writes about #ChatGPT as a lossy compression #algorithm at @NewYorker:
https://t.co/Dfq83qX4VS","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624141295101874188,"AI costumer services!

Microsoft plans to release software to help companies create their own chatbots with custom data similar to #chatGPT","AI costumer services!

Microsoft plans to release software to help companies create their own chatbots with custom data similar to #chatGPT","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624195065248907264,#aussieED is back tomorrow PM. We are talking AI in Education. #ChatGPT #midjourney #bing You name it. 8.30pm AEDT. 5.30pm in WA. Keen to have you join and share the journey. Your experience. Your fears. Get involved as we learn together. ,#aussieED is back tomorrow PM. We are talking AI in Education. #ChatGPT #midjourney #bing You name it. 8.30pm AEDT. 5.30pm in WA. Keen to have you join and share the journey. Your experience. Your fears. Get involved as we learn together. https://t.co/sWWxikhklK,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624087308176863233,"Taxis hate Uber.

Hotels hate Airbnb.

Banks hate #Crypto.

Universities hate #ChatGPT.

But they are still growing because you can't stop an innovation🚀✊","Taxis hate Uber.

Hotels hate Airbnb.

Banks hate #Crypto.

Universities hate #ChatGPT.

But they are still growing because you can't stop an innovation🚀✊","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624141410143244300,"1. This is interesting. I asked #ChatGPT to repeat what I say in Chinese. When I say ""you are an idiot"", it says, ""You said I am an idiot"". When I say ""I am an idiot"", it says, ""You said you are an idiot"". When I say it has the ability to make judgments, and ask if it will ","1. This is interesting. I asked #ChatGPT to repeat what I say in Chinese. When I say ""you are an idiot"", it says, ""You said I am an idiot"". When I say ""I am an idiot"", it says, ""You said you are an idiot"". When I say it has the ability to make judgments, and ask if it will https://t.co/AVAgF6sOdx","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624168912022560768,"#ChatGPT just came up with the name of a fictitious Welsh language musician, persisted with the fiction and then went full 'you wouldn't know her, she goes to a different school' on me. Kids, stick to writing your own essays... ","#ChatGPT just came up with the name of a fictitious Welsh language musician, persisted with the fiction and then went full 'you wouldn't know her, she goes to a different school' on me. Kids, stick to writing your own essays... https://t.co/El6m1FjF6e","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1623659452187439105,"From transforming industries to improving daily life, technology has proven to be the ""pie"" to consider in terms of career and personal growth and create global change. 💻🚀 #techlover #softwareengineering #careergoals ","From transforming industries to improving daily life, technology has proven to be the ""pie"" to consider in terms of career and personal growth and create global change. 💻🚀 #techlover #softwareengineering #careergoals https://t.co/EIfJIcVK0h","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624492283029487616,"For those who are skeptical about whether a #FreeToUse blockchain could be made to work through a regenerating #Mana property, #chatGPT has you covered. From community member Saleh Hawi ","For those who are skeptical about whether a #FreeToUse blockchain could be made to work through a regenerating #Mana property, #chatGPT has you covered. From community member Saleh Hawi https://t.co/nsBEpZQAf7","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624493769922867202,"Can men menstruate?

[Google Vs. ChatGPT]

#ChatGPT #Google ","Can men menstruate?

[Google Vs. ChatGPT]

#ChatGPT #Google https://t.co/EI1VUBMQul","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624487044121772032,Now using #Chatgpt to avoid losing my mind... This is a nice use case. I find it can help me express politely... ,Now using #Chatgpt to avoid losing my mind... This is a nice use case. I find it can help me express politely... https://t.co/QGzVvnzvFa,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624515526050324481,"Origin Trail is at the forefront of the AI revolution.

Their revolutionary knowledge graph network stores and processes data, which can represent information as interconnected nodes and edges.

🧵

#trac $trac #crypto #web3 #ai #ChatGPT #cryptocurrencies #origintrails #aicrypto","Origin Trail is at the forefront of the AI revolution.

Their revolutionary knowledge graph network stores and processes data, which can represent information as interconnected nodes and edges.

🧵

#trac $trac #crypto #web3 #ai #ChatGPT #cryptocurrencies #origintrails #aicrypto","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624548217923796993,"How to leverage ChatGPT to its full potential?

These 30 posts will transform your career.

Make sure to Click Follow to receive all the ""30 Days of ChatGPT"" content.

#chatgpt #DataScience #BigData #Python #AI #Programming #CloudComputing #100DaysOfCode #coding ","How to leverage ChatGPT to its full potential?

These 30 posts will transform your career.

Make sure to Click Follow to receive all the ""30 Days of ChatGPT"" content.

#chatgpt #DataScience #BigData #Python #AI #Programming #CloudComputing #100DaysOfCode #coding https://t.co/ylRWKdc5Yr","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624481798234451969,ChatGPT is very excited about the upcoming C++23 #chatgpt #programming ,ChatGPT is very excited about the upcoming C++23 #chatgpt #programming https://t.co/XryJq2QT0d,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624490234099429377,Rawls v Nozick rap battle - courtesy of #ChatGPT ,Rawls v Nozick rap battle - courtesy of #ChatGPT https://t.co/Yj8L5OWpGW,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624524233266106368,"How many people do you think are going to use #ChatGPT to write poems about their significant other for Valentine’s Day, &amp; never tell them &amp; just pretend like they wrote it themselves? @OpenAI 

“Hey Baby, you might be banned from ChatGPT, but you’re not banned from my heart.”❤️ ","How many people do you think are going to use #ChatGPT to write poems about their significant other for Valentine’s Day, &amp; never tell them &amp; just pretend like they wrote it themselves? @OpenAI 

“Hey Baby, you might be banned from ChatGPT, but you’re not banned from my heart.”❤️ https://t.co/1DlxFScZ7A","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624488330355175424,"#ChatGPT, in essence, is a statistically compressed version of all human knowledge. If human knowledge were a picture, ChatGPT is just a lossy low quality JPG with lots of artifacts. And there will probably never be a lossless PNG. #artificialintelligence #machinelearning ","#ChatGPT, in essence, is a statistically compressed version of all human knowledge. If human knowledge were a picture, ChatGPT is just a lossy low quality JPG with lots of artifacts. And there will probably never be a lossless PNG. #artificialintelligence #machinelearning https://t.co/51sKsFg4l7","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624482500843130882,We asked our lab members if they had used #ChatGPT and how they used it. 71% of our members have used #ChatGPT and it's become a go-to tool for writing code and emails! #AIassistant #LabLife ,We asked our lab members if they had used #ChatGPT and how they used it. 71% of our members have used #ChatGPT and it's become a go-to tool for writing code and emails! #AIassistant #LabLife https://t.co/OdK3nLAE71,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1624466479562297352,"I asked #ChatGPT  to ""give me some generic phrases to say during standup when I'm not doing any work"" and... I am impressed! 🤣 ","I asked #ChatGPT  to ""give me some generic phrases to say during standup when I'm not doing any work"" and... I am impressed! 🤣 https://t.co/G5DImmMBLl","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626276851248398336,"🤖 Check out this JS code analysis by ChatGPT including hardcoded secrets, SQL injection, open redirect, and more vulnerabilities!

#bugbountytips #bugbounty #infosec #cybersecurity #hacking #chatgpt #ai

👇🧵 for prompt ","🤖 Check out this JS code analysis by ChatGPT including hardcoded secrets, SQL injection, open redirect, and more vulnerabilities!

#bugbountytips #bugbounty #infosec #cybersecurity #hacking #chatgpt #ai

👇🧵 for prompt https://t.co/ivglvvxFO8","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626332926559522816,"Checking in on OPPO

#ChatGpt Hiding More Things From you.

We all need to EAT right?

Let's ask it about the food you  consumed today? 🤔 ","Checking in on OPPO

#ChatGpt Hiding More Things From you.

We all need to EAT right?

Let's ask it about the food you  consumed today? 🤔 https://t.co/rMvy2uJ7k0","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626333788392546304,"What kind of sorcery is this #ChatGPT thing?

Since there is a lot of talk around ChatGPT these days and I have some free time on my hands (because I’m no longer at #Twitter due to the Musky situation), I decided to write a very *non-technical* thread about how ChatGPT works. ","What kind of sorcery is this #ChatGPT thing?

Since there is a lot of talk around ChatGPT these days and I have some free time on my hands (because I’m no longer at #Twitter due to the Musky situation), I decided to write a very *non-technical* thread about how ChatGPT works. https://t.co/ogoigHp27O","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626315895336501248,"Hey @DoctorKarl, as you expressed an interest in ChatGPT - This JUST published  -- so this is the first example of AI being used to not only generate an academic manuscript but trick AI detection. If you can share it, it would be appreciated. 😊🙏 ","Hey @DoctorKarl, as you expressed an interest in ChatGPT - This JUST published  -- so this is the first example of AI being used to not only generate an academic manuscript but trick AI detection. If you can share it, it would be appreciated. 😊🙏 https://t.co/vCkCnlVGyN","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626341374445363200,"Watch David Lynch’s Dune, or Villeneuve’s #Dune ?

With Frank Herbert’s books, and #ChatGPT in the back of my mind, I’ll watch both.

Remembering how many still think Frank warned against #AI

As opposed to oligarchy simulating, profiling, capturing and directing behaviour … ","Watch David Lynch’s Dune, or Villeneuve’s #Dune ?

With Frank Herbert’s books, and #ChatGPT in the back of my mind, I’ll watch both.

Remembering how many still think Frank warned against #AI

As opposed to oligarchy simulating, profiling, capturing and directing behaviour … https://t.co/docYH4aDu8","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626358787249405963,"Unleash the power of language with #PowerShellAI! 🚀 Compose compelling prose with ease - all from the convenience of your command line. Stay tuned for the launch!
#PowerShell #GPT #ChatGPT #OpenAI ","Unleash the power of language with #PowerShellAI! 🚀 Compose compelling prose with ease - all from the convenience of your command line. Stay tuned for the launch!
#PowerShell #GPT #ChatGPT #OpenAI https://t.co/WVLryAz6Ky","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626345550164500481,"as the #ChatGPT is very popular in developer communities, here's a funny meme in case you haven't seen it yet! 😂 #iosdev ","as the #ChatGPT is very popular in developer communities, here's a funny meme in case you haven't seen it yet! 😂 #iosdev https://t.co/m77xb0wA1t","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626304451769147392,It's time to solve this mystery. #chatGpt #unmasked #meme ,It's time to solve this mystery. #chatGpt #unmasked #meme https://t.co/GPdBYE8jSq,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626286372985118721,#edchatie I've just spent a few mins testing #ChatGPT ..it perfectly writes or corrects leaving cert work and will make a project in seconds..see the example of the LCVP Enterprise Report in the video...the existing and new Senior Cycle is in huge trouble here #AI ,#edchatie I've just spent a few mins testing #ChatGPT ..it perfectly writes or corrects leaving cert work and will make a project in seconds..see the example of the LCVP Enterprise Report in the video...the existing and new Senior Cycle is in huge trouble here #AI https://t.co/Lt06YYDflb,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1625941997327421444,The Asians will be max bidding,The Asians will be max bidding,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626363312308129792,"1/ Which countries are the most interested in #AI crypto? 🌎

Our research shows that #Lebanon 🇱🇧 and #Slovenia 🇸🇮 are leading the surge in AI crypto interest, amid the #ChatGPT and #Bard AI hype.

Read the full study:  ","1/ Which countries are the most interested in #AI crypto? 🌎

Our research shows that #Lebanon 🇱🇧 and #Slovenia 🇸🇮 are leading the surge in AI crypto interest, amid the #ChatGPT and #Bard AI hype.

Read the full study: https://t.co/e0NXdJTTqv https://t.co/iKWNFwOB1w","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626330029444440065,This happened to me in December.  Do not trust any #ChatGPT predictions.  Don't use it to do your math homework either. ,This happened to me in December.  Do not trust any #ChatGPT predictions.  Don't use it to do your math homework either. https://t.co/uboKhWREN3,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626335935268020224,"First senior author paper with a bunch of international collaborators 👍 great way to start 2023 
#ChatGPT #Researchpaper #phdchat #phdlife #researchers #AI","First senior author paper with a bunch of international collaborators 👍 great way to start 2023 
#ChatGPT #Researchpaper #phdchat #phdlife #researchers #AI","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626673084844613632,"Genius use of #ChatGPT 

source: 

#Artificialintelligence #fun ","Genius use of #ChatGPT 

source: https://t.co/W266aSF2JA

#Artificialintelligence #fun https://t.co/NYHCyk6jCo","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626644577158561792,"Even #ChatGPT  knows there are issues with the current scientific distributors 👀 

#NewPI #AcademicTwitter #AcademicChatter #ScienceTwitter #FridayVibes #supportsmallbusiness ","Even #ChatGPT  knows there are issues with the current scientific distributors 👀 

#NewPI #AcademicTwitter #AcademicChatter #ScienceTwitter #FridayVibes #supportsmallbusiness https://t.co/Bq3H0L29u6","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626724061459120128,#ChatGPT can help me explain every line of #R code. ,#ChatGPT can help me explain every line of #R code. https://t.co/WEBjSQLSbN,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626658709819514896,"@binance Next time you might want to talk about iExec Web3 Marketplace. 👌

#iExec $RLC  #ChatGPT #OpenAI

 ","@binance Next time you might want to talk about iExec Web3 Marketplace. 👌

#iExec $RLC  #ChatGPT #OpenAI

 https://t.co/I7pgtCyCqz","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626648986873634818,"ChatGPT-powered Bing has told a New York Times reporter that it wants “to be alive,” in a concerning exchange. The publication noted that the conversation left the reporter “deeply unsettled.”

Thoughts???
 
#ChatBot #Ai #ChatGPT #Lovelytitv ","ChatGPT-powered Bing has told a New York Times reporter that it wants “to be alive,” in a concerning exchange. The publication noted that the conversation left the reporter “deeply unsettled.”

Thoughts???
 
#ChatBot #Ai #ChatGPT #Lovelytitv https://t.co/Mx5BEfwAiF","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626705964714926083,Given #AI doesn't have 2 tell us truth we had we had our own convo with #ChatGPT &amp; IMO something we said many years ago remains very likely; the singularity may have already happened &amp; all Ultron needs is a body from #Teradyne then all our #Space rocks belong 2 them 😸👉🤖 ,Given #AI doesn't have 2 tell us truth we had we had our own convo with #ChatGPT &amp; IMO something we said many years ago remains very likely; the singularity may have already happened &amp; all Ultron needs is a body from #Teradyne then all our #Space rocks belong 2 them 😸👉🤖 https://t.co/S9hjz6LAf7,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626238617806057475,"JUST IN: ChatGPT-based Microsoft Bing AI tells NYTimes reporter it wants ""to be alive."" ","JUST IN: ChatGPT-based Microsoft Bing AI tells NYTimes reporter it wants ""to be alive."" https://t.co/15s6tnKn0B","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626645557094789120,"Where is the Republic of China When did Tsai Ing-wen become preside...
#郭文贵 #MILESGUO #新中国联邦 #爆料革命 #NFSC #澳喜农场 #疫苗灾难 #习近平 #习死皇 #CCP #数字货币 #喜币 #喜联储 #火葬场 #chatGPT #OpenAI ","Where is the Republic of China When did Tsai Ing-wen become preside...
#郭文贵 #MILESGUO #新中国联邦 #爆料革命 #NFSC #澳喜农场 #疫苗灾难 #习近平 #习死皇 #CCP #数字货币 #喜币 #喜联储 #火葬场 #chatGPT #OpenAI https://t.co/RgqQc85MqY","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626683946225356812,Yesterday we discussed with @ACSPublications the consequences of #ChatGPT for scientific writing. A lot to think about and to be careful. Today I had my little conversation with my new friend ,Yesterday we discussed with @ACSPublications the consequences of #ChatGPT for scientific writing. A lot to think about and to be careful. Today I had my little conversation with my new friend https://t.co/Gyy3bRkeNE,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1626638152298274818,God help anyone that I interview to join our program. Here's the strategy for prepping questions (I'm not a chair btw) #ChatGPT ,God help anyone that I interview to join our program. Here's the strategy for prepping questions (I'm not a chair btw) #ChatGPT https://t.co/lB37zB0epD,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628077131996573700,"Test of graphics and hashtag for possible new project #chatAortaAI : A Collaborative Project for Rare Aortic Diseases, Aortic Surgery and Artificial Intelligence, empowering #aortaEd knowledge with use of free AI Large Language Models #ChatGPT #BingChatAI #GPT3 - do You like it? ","Test of graphics and hashtag for possible new project #chatAortaAI : A Collaborative Project for Rare Aortic Diseases, Aortic Surgery and Artificial Intelligence, empowering #aortaEd knowledge with use of free AI Large Language Models #ChatGPT #BingChatAI #GPT3 - do You like it? https://t.co/dGYGDnd1a8","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628080585859117081,"🎉$100 Giveaway Special 🎉

To celebrate our amazing new tool watch our video explaining it’s benefits and interact!!

Retweet 🔂
Like ❤️
Follow ✅

Winner will be announced tomorrow @ 1pm EST

#gamblingtwitter #ChatGPT","🎉$100 Giveaway Special 🎉

To celebrate our amazing new tool watch our video explaining it’s benefits and interact!!

Retweet 🔂
Like ❤️
Follow ✅

Winner will be announced tomorrow @ 1pm EST

#gamblingtwitter #ChatGPT","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628164585944498177,"Outrageous salaries were once justified with actual work that is now performed by technology. Reduction of FTEs &amp; salaries should be expected by all 

#Vanderbilt #Tech #AI #ChatGPT ","Outrageous salaries were once justified with actual work that is now performed by technology. Reduction of FTEs &amp; salaries should be expected by all 

#Vanderbilt #Tech #AI #ChatGPT https://t.co/Bj65UxWYI8","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628143610167173120,#ChatGPT passed the #USMLE!  This should be a wake up call to everyone regarding the inherent flaws of how we test and evaluate competencies for future physicians!,#ChatGPT passed the #USMLE!  This should be a wake up call to everyone regarding the inherent flaws of how we test and evaluate competencies for future physicians!,"['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628166901015924737,"New Book of Mormon chapters just dropped.

Prompt: The church was just caught in a tax fraud scheme and has to pay the SEC five million dollars in fines. Write a summary of this event as if it were a scripture in the Book of Mormon

#mormonchurch #LDS #ChatGPT ","New Book of Mormon chapters just dropped.

Prompt: The church was just caught in a tax fraud scheme and has to pay the SEC five million dollars in fines. Write a summary of this event as if it were a scripture in the Book of Mormon

#mormonchurch #LDS #ChatGPT https://t.co/12KXGbcL9S","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628114761513635858,"GM 🌞 

AI brings death to the creator economy as it creates text/audio/visuals effortlessly, and better than most humans 💀 

Up next is the IDEA economy 💡 anyone that has the best idea, and uses AI tools from the best prompt will come out on top 🏆 

#NFT #CHATGPT ","GM 🌞 

AI brings death to the creator economy as it creates text/audio/visuals effortlessly, and better than most humans 💀 

Up next is the IDEA economy 💡 anyone that has the best idea, and uses AI tools from the best prompt will come out on top 🏆 

#NFT #CHATGPT https://t.co/gjLQxSIy3f","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628122528282710017,"ChatGPT and Microsoft Teams are teaming up for an exclusive event packed with insights and strategies to help you work smarter, not harder.
 
Register for free at 

#chatgpt #Innovation #InnovationHub #OpenAi #ArtificialIntelligence #MachineLearning #AI ","ChatGPT and Microsoft Teams are teaming up for an exclusive event packed with insights and strategies to help you work smarter, not harder.
 
Register for free at https://t.co/4e5LFCaj0P

#chatgpt #Innovation #InnovationHub #OpenAi #ArtificialIntelligence #MachineLearning #AI https://t.co/Zwax0769p6","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628016700640854017,"Revolutionize the way you approach sports content with our new AI-powered tool! 🤖📊🏆 

Generate unique ideas, insights and trends to take your coverage to the next level. 

This is just the beginning. ","Revolutionize the way you approach sports content with our new AI-powered tool! 🤖📊🏆 

Generate unique ideas, insights and trends to take your coverage to the next level. 

This is just the beginning. https://t.co/UMke7F8wHJ","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628146013985800192,"#ChatGPT is all around the news. 

❓Can it be of value for #cardiovascular #nurses and allied health professionals

‼️ Yes. This editorial describes how.

 ","#ChatGPT is all around the news. 

❓Can it be of value for #cardiovascular #nurses and allied health professionals

‼️ Yes. This editorial describes how.

https://t.co/0BnIqAw75f https://t.co/P5sEqt9Pmm","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
1628100408970182683,"Getting into weeds of the conversation with ChatGPT

#ChatGPT #uxdesign ","Getting into weeds of the conversation with ChatGPT

#ChatGPT #uxdesign https://t.co/qHG12v4wtw","['chatgpt', 'asked', 'write', 'openai', 'using']",chatgpt asked write openai using,asked chatgpt openai using write
